Client Name,Client Identifier,Scheme Category/Section Name,Scheme Category/Section Name Identifier,Unique Member Reference,Unique ID,Status of Member,Status of Registration,Year of Birth,Gender,Short Post Code of Member,Contract Start Date,Contract End Date,Original Date of Joining,Scheme Policy Joining Date,Registration Status,Lapse Date
Client_100 Ltd,CL-100,Individual,SC-589,MBR-08574,UID-00008574,Active,Registered,1994,M,NW19B 6II,2017-01-06,2019-03-11,2003-06-24,2016-11-10,Registered,
Client_147 Ltd,CL-147,Family,SC-762,MBR-08575,UID-00008575,Active,Registered,1973,F,EH13 4TV,2016-03-31,2021-12-03,2005-08-17,2010-06-14,Registered,
Client_039 Ltd,CL-039,Corporate,SC-562,MBR-08576,UID-00008576,Active,Registered,1981,M,SW3 8MY,2015-08-10,2020-05-21,2010-12-08,2012-10-01,Registered,
Client_142 Ltd,CL-142,Individual,SC-413,MBR-08577,UID-00008577,Active,Registered,2005,F,N15J 9RK,2023-01-06,2025-10-30,2015-04-05,2018-07-25,Registered,
Client_157 Ltd,CL-157,Family,SC-757,MBR-08578,UID-00008578,Active,Registered,1982,M,E17 6YW,2019-03-31,2025-04-12,2016-04-14,2017-01-13,Registered,
Client_042 Ltd,CL-042,Corporate,SC-218,MBR-08579,UID-00008579,Active,Registered,1994,M,WC9 5HA,2020-05-09,2025-10-30,2010-09-13,2018-09-01,Registered,
Client_014 Ltd,CL-014,Individual,SC-404,MBR-08580,UID-00008580,Active,Registered,1992,M,E19 8WH,2023-12-01,2025-10-30,2015-03-06,2019-08-10,Registered,
Client_116 Ltd,CL-116,Individual,SC-378,MBR-08581,UID-00008581,Active,Registered,1968,M,L10G 5BE,2016-12-16,2022-12-09,2015-01-07,2016-09-05,Registered,
Client_139 Ltd,CL-139,Individual,SC-238,MBR-08582,UID-00008582,Active,Registered,1986,F,M18 5WN,2017-11-30,2024-10-30,2015-09-24,2016-04-15,Registered,
Client_075 Ltd,CL-075,Individual,SC-753,MBR-08583,UID-00008583,Active,Registered,1984,F,BS20 9UT,2024-08-01,2025-10-30,2010-11-04,2016-07-28,Registered,
Client_047 Ltd,CL-047,Family,SC-157,MBR-08584,UID-00008584,Lapsed,Cancelled,1986,M,NW18 7GI,2022-06-23,2025-10-30,2008-10-26,2013-06-03,Cancelled,2025-10-30
Client_104 Ltd,CL-104,Family,SC-184,MBR-08585,UID-00008585,Lapsed,Cancelled,1975,M,N16R 8DD,2017-02-18,2019-07-07,2009-07-12,2012-11-05,Cancelled,2019-07-07
Client_024 Ltd,CL-024,SME,SC-619,MBR-08586,UID-00008586,Active,Registered,1971,M,G15 4PZ,2016-12-08,2021-07-20,2012-01-16,2013-08-20,Registered,
Client_150 Ltd,CL-150,Corporate,SC-774,MBR-08587,UID-00008587,Active,Registered,1978,F,SE11 2MF,2021-04-16,2025-10-30,2017-08-07,2020-07-10,Registered,
Client_177 Ltd,CL-177,Individual,SC-102,MBR-08588,UID-00008588,Active,Registered,1982,F,SE16S 2HX,2022-07-17,2025-10-30,2015-04-19,2016-06-21,Registered,
Client_183 Ltd,CL-183,Family,SC-315,MBR-08589,UID-00008589,Active,Registered,1994,M,EH7A 4CS,2024-09-26,2025-10-30,2016-06-29,2022-12-31,Registered,
Client_055 Ltd,CL-055,SME,SC-392,MBR-08590,UID-00008590,Active,Registered,2001,F,W13 2NF,2018-06-07,2023-04-25,2006-01-17,2016-08-25,Registered,
Client_070 Ltd,CL-070,Family,SC-247,MBR-08591,UID-00008591,Active,Registered,1996,F,B13 9QX,2019-06-20,2025-10-30,2005-12-12,2007-09-23,Registered,
Client_078 Ltd,CL-078,Corporate,SC-101,MBR-08592,UID-00008592,Active,Registered,1991,M,CF16 7FX,2019-10-20,2021-11-09,2010-08-11,2015-10-03,Registered,
Client_073 Ltd,CL-073,Individual,SC-834,MBR-08593,UID-00008593,Active,Registered,1972,M,SE17M 8SU,2020-08-13,2024-04-06,2010-02-06,2017-07-28,Registered,
Client_163 Ltd,CL-163,Family,SC-487,MBR-08594,UID-00008594,Active,Registered,1978,F,N5P 9NO,2016-03-24,2022-07-28,2012-08-19,2014-04-16,Registered,
Client_044 Ltd,CL-044,Corporate,SC-851,MBR-08595,UID-00008595,Active,Registered,1985,F,NW15R 2UI,2023-01-13,2025-10-30,2011-09-15,2011-11-12,Registered,
Client_164 Ltd,CL-164,Corporate,SC-662,MBR-08596,UID-00008596,Active,Registered,1976,F,G15 6OR,2016-05-25,2022-12-15,2004-04-25,2012-09-20,Registered,
Client_089 Ltd,CL-089,Family,SC-578,MBR-08597,UID-00008597,Active,Registered,1988,F,G6N 3TQ,2024-10-28,2025-10-30,2021-12-05,2023-09-17,Registered,
Client_015 Ltd,CL-015,Corporate,SC-968,MBR-08598,UID-00008598,Active,Registered,1990,M,NW1 4JY,2023-01-24,2025-10-30,2010-03-14,2011-08-19,Registered,
Client_045 Ltd,CL-045,Individual,SC-277,MBR-08599,UID-00008599,Active,Registered,1988,F,SE8 4IK,2015-02-15,2018-03-17,2002-07-13,2004-01-03,Registered,
Client_122 Ltd,CL-122,Corporate,SC-169,MBR-08600,UID-00008600,Active,Registered,1993,F,M5 8YD,2015-11-27,2022-07-15,2007-10-18,2015-05-29,Registered,
Client_062 Ltd,CL-062,Family,SC-611,MBR-08601,UID-00008601,Active,Registered,1973,M,SE12 9FF,2020-12-13,2025-10-30,2010-08-18,2020-11-30,Registered,
Client_092 Ltd,CL-092,Corporate,SC-128,MBR-08602,UID-00008602,Active,Registered,1992,F,SE18V 6CO,2018-03-06,2019-07-18,2011-04-29,2013-09-11,Registered,
Client_178 Ltd,CL-178,Corporate,SC-387,MBR-08603,UID-00008603,Active,Registered,1976,F,SE20 8AN,2019-07-30,2025-10-30,2009-10-08,2017-07-22,Registered,
Client_013 Ltd,CL-013,Corporate,SC-954,MBR-08604,UID-00008604,Lapsed,Cancelled,1973,M,BT16 4DG,2020-03-09,2025-10-30,2014-10-03,2015-10-13,Cancelled,2025-10-30
Client_105 Ltd,CL-105,Family,SC-841,MBR-08605,UID-00008605,Lapsed,Cancelled,1988,M,W13 5KH,2020-01-29,2025-10-30,2017-03-26,2019-06-17,Cancelled,2025-10-30
Client_159 Ltd,CL-159,Family,SC-539,MBR-08606,UID-00008606,Active,Registered,1995,M,EC7 5FL,2023-12-05,2025-10-30,2010-10-14,2019-10-18,Registered,
Client_005 Ltd,CL-005,Family,SC-527,MBR-08607,UID-00008607,Active,Registered,1987,F,L1 6HH,2018-03-12,2025-10-30,2008-03-30,2014-05-18,Registered,
Client_083 Ltd,CL-083,Individual,SC-637,MBR-08608,UID-00008608,Lapsed,Cancelled,1983,M,N3G 6JW,2016-08-07,2024-01-11,2005-11-23,2013-09-06,Cancelled,2024-01-11
Client_136 Ltd,CL-136,Family,SC-583,MBR-08609,UID-00008609,Active,Registered,1986,F,BS15 2JS,2018-12-20,2022-11-03,2016-09-22,2016-11-12,Registered,
Client_141 Ltd,CL-141,Individual,SC-757,MBR-08610,UID-00008610,Active,Registered,1984,F,G19 8PB,2023-11-24,2025-10-30,2019-02-12,2023-06-06,Registered,
Client_169 Ltd,CL-169,Corporate,SC-910,MBR-08611,UID-00008611,Active,Registered,1971,M,WC4 8AL,2021-07-25,2025-05-04,2018-04-04,2019-09-03,Registered,
Client_017 Ltd,CL-017,Family,SC-128,MBR-08612,UID-00008612,Lapsed,Cancelled,1970,F,CF18 3LR,2024-09-18,2025-10-30,2020-03-02,2023-06-03,Cancelled,2025-10-30
Client_032 Ltd,CL-032,Corporate,SC-777,MBR-08613,UID-00008613,Active,Registered,1982,B,EC6L 4KJ,2024-08-07,2025-10-30,2018-04-16,2019-05-05,Registered,
Client_005 Ltd,CL-005,Corporate,SC-922,MBR-08614,UID-00008614,Active,Registered,1983,M,G13 4ZM,2024-01-11,2025-10-30,2011-08-17,2020-07-07,Registered,
Client_126 Ltd,CL-126,Corporate,SC-834,MBR-08615,UID-00008615,Active,Registered,1983,M,EH20 4NQ,2015-10-05,2025-02-06,2004-02-14,2009-05-29,Registered,
Client_137 Ltd,CL-137,Corporate,SC-786,MBR-08616,UID-00008616,Active,Registered,1989,F,CF8 5VJ,2023-09-01,2025-10-30,2014-07-05,2021-04-11,Registered,
Client_107 Ltd,CL-107,Individual,SC-671,MBR-08617,UID-00008617,Active,Registered,1980,F,B19 2AV,2021-07-05,2025-10-30,2015-07-26,2017-07-02,Registered,
Client_162 Ltd,CL-162,Family,SC-223,MBR-08618,UID-00008618,Lapsed,Cancelled,1988,M,BS7 7OY,2019-09-29,2025-05-13,2013-06-17,2016-12-03,Cancelled,2025-05-13
Client_001 Ltd,CL-001,SME,SC-918,MBR-08619,UID-00008619,Active,Registered,1981,M,EC19A 7WZ,2019-01-13,2021-10-01,2015-03-18,2015-07-02,Registered,
Client_168 Ltd,CL-168,Individual,SC-600,MBR-08620,UID-00008620,Active,Registered,2001,M,SW9V 5ET,2016-04-22,2023-06-18,2014-07-29,2016-03-16,Registered,
Client_182 Ltd,CL-182,SME,SC-725,MBR-08621,UID-00008621,Lapsed,Cancelled,1983,B,E3G 5OI,2019-05-19,2025-10-30,2009-12-15,2011-03-05,Cancelled,2025-10-30
Client_126 Ltd,CL-126,Corporate,SC-497,MBR-08622,UID-00008622,Active,Registered,2005,M,EC11W 8RF,2023-10-27,2025-10-30,2021-10-08,2022-08-16,Registered,
Client_032 Ltd,CL-032,Family,SC-245,MBR-08623,UID-00008623,Active,Registered,1986,M,NW19 4QP,2016-05-24,2022-09-05,2001-09-19,2015-03-19,Registered,
Client_126 Ltd,CL-126,Corporate,SC-227,MBR-08624,UID-00008624,Active,Registered,1980,F,E4A 4QE,2017-01-26,2023-01-16,2011-09-09,2011-11-22,Registered,
Client_099 Ltd,CL-099,SME,SC-182,MBR-08625,UID-00008625,Active,Registered,1974,M,EC19 1DL,2023-02-18,2025-10-30,2019-06-13,2021-01-22,Registered,
Client_113 Ltd,CL-113,Family,SC-544,MBR-08626,UID-00008626,Active,Registered,1968,F,SW12 5PN,2020-01-13,2024-04-23,2013-03-02,2019-12-14,Registered,
Client_178 Ltd,CL-178,Corporate,SC-595,MBR-08627,UID-00008627,Pending,Pending,1973,M,SE14 1XU,2018-10-02,2021-07-29,2017-05-31,2017-12-05,Pending,
Client_187 Ltd,CL-187,Corporate,SC-211,MBR-08628,UID-00008628,Active,Registered,1974,F,BS17J 1JX,2024-03-02,2025-10-30,2016-01-19,2016-12-23,Registered,
Client_190 Ltd,CL-190,Family,SC-250,MBR-08629,UID-00008629,Active,Registered,1986,M,SW1 6VW,2015-01-31,2019-03-14,2005-11-21,2006-07-05,Registered,
Client_011 Ltd,CL-011,Family,SC-340,MBR-08630,UID-00008630,Active,Registered,1977,F,M14 2ZW,2020-06-21,2025-10-30,2012-11-09,2014-09-28,Registered,
Client_023 Ltd,CL-023,Family,SC-141,MBR-08631,UID-00008631,Active,Registered,1984,F,EC4 5GH,2018-11-01,2020-03-21,2011-06-22,2015-07-08,Registered,
Client_119 Ltd,CL-119,Individual,SC-371,MBR-08632,UID-00008632,Active,Registered,1995,M,CF1 8IG,2017-11-27,2023-11-15,2007-12-05,2015-02-16,Registered,
Client_026 Ltd,CL-026,Family,SC-498,MBR-08633,UID-00008633,Active,Registered,1982,M,N4 2DL,2016-07-04,2018-12-13,2004-07-02,2005-03-15,Registered,
Client_063 Ltd,CL-063,Family,SC-813,MBR-08634,UID-00008634,Active,Registered,2003,M,M19 3SC,2016-11-06,2021-01-20,2015-04-29,2016-02-16,Registered,
Client_174 Ltd,CL-174,Corporate,SC-451,MBR-08635,UID-00008635,Active,Registered,1971,M,EH20 2TM,2015-12-22,2021-02-22,2008-12-06,2011-08-30,Registered,
Client_069 Ltd,CL-069,Family,SC-619,MBR-08636,UID-00008636,Active,Registered,1981,F,NW20 4MJ,2023-03-28,2025-10-30,2020-11-26,2021-11-16,Registered,
Client_090 Ltd,CL-090,Corporate,SC-331,MBR-08637,UID-00008637,Active,Registered,1977,F,SE16 6WS,2015-09-24,2021-08-25,2004-08-28,2014-03-22,Registered,
Client_134 Ltd,CL-134,Family,SC-506,MBR-08638,UID-00008638,Active,Registered,1992,M,E1 6SJ,2024-12-31,2025-10-30,2015-09-18,2021-09-02,Registered,
Client_051 Ltd,CL-051,Individual,SC-925,MBR-08639,UID-00008639,Active,Registered,1960,F,EC13V 1CN,2015-10-17,2023-02-09,2002-11-27,2007-01-30,Registered,
Client_043 Ltd,CL-043,Family,SC-473,MBR-08640,UID-00008640,Active,Registered,1968,F,SW4 6VG,2024-01-14,2025-10-30,2011-10-23,2022-08-20,Registered,
Client_170 Ltd,CL-170,Corporate,SC-718,MBR-08641,UID-00008641,Active,Registered,1981,F,CF1 5GT,2017-11-09,2019-03-02,2015-05-07,2017-03-06,Registered,
Client_141 Ltd,CL-141,Individual,SC-723,MBR-08642,UID-00008642,Active,Registered,1998,M,B12 4UI,2020-10-11,2025-10-30,2014-01-31,2018-02-23,Registered,
Client_025 Ltd,CL-025,Corporate,SC-652,MBR-08643,UID-00008643,Active,Registered,1985,M,EH7A 7BD,2020-01-11,2025-10-30,2015-06-18,2018-04-13,Registered,
Client_130 Ltd,CL-130,Family,SC-102,MBR-08644,UID-00008644,Active,Registered,1969,M,G7 1LH,2019-02-24,2025-10-30,2008-01-30,2011-11-16,Registered,
Client_014 Ltd,CL-014,Family,SC-865,MBR-08645,UID-00008645,Active,Registered,1971,F,N12 3JV,2021-01-26,2024-11-10,2009-03-06,2011-10-30,Registered,
Client_145 Ltd,CL-145,Individual,SC-860,MBR-08646,UID-00008646,Active,Registered,1999,M,SW10 8BI,2015-01-13,2024-06-26,2005-09-07,2007-02-13,Registered,
Client_105 Ltd,CL-105,Corporate,SC-790,MBR-08647,UID-00008647,Active,Registered,1976,M,CF9 6KL,2022-05-20,2025-10-30,2008-02-08,2010-04-24,Registered,
Client_104 Ltd,CL-104,Individual,SC-747,MBR-08648,UID-00008648,Active,Registered,1973,M,W13 4FW,2016-01-24,2017-05-24,2012-06-23,2015-03-04,Registered,
Client_168 Ltd,CL-168,Corporate,SC-839,MBR-08649,UID-00008649,Active,Registered,1997,F,B2 8YZ,2020-05-11,2021-12-22,2012-01-04,2019-02-27,Registered,
Client_039 Ltd,CL-039,Corporate,SC-198,MBR-08650,UID-00008650,Active,Registered,1993,M,B4X 4LG,2022-08-15,2023-09-12,2021-08-12,2021-10-22,Registered,
Client_153 Ltd,CL-153,Family,SC-516,MBR-08651,UID-00008651,Active,Registered,1995,M,W1X 2WM,2019-09-09,2022-04-18,2007-05-01,2008-10-15,Registered,
Client_048 Ltd,CL-048,Corporate,SC-786,MBR-08652,UID-00008652,Active,Registered,1973,M,BS16 1TV,2024-05-12,2025-10-30,2013-09-21,2020-05-04,Registered,
Client_115 Ltd,CL-115,Corporate,SC-525,MBR-08653,UID-00008653,Active,Registered,1967,M,G5T 6VQ,2021-08-01,2025-10-30,2009-08-15,2017-12-18,Registered,
Client_049 Ltd,CL-049,Corporate,SC-466,MBR-08654,UID-00008654,Active,Registered,1984,F,BS17 1IW,2019-08-19,2025-10-30,2004-09-26,2011-08-17,Registered,
Client_161 Ltd,CL-161,Family,SC-658,MBR-08655,UID-00008655,Active,Registered,1986,M,EC20V 1BZ,2016-09-24,2017-10-27,2015-08-12,2015-11-04,Registered,
Client_027 Ltd,CL-027,Individual,SC-935,MBR-08656,UID-00008656,Active,Registered,1986,M,E11 9UK,2020-03-30,2024-11-17,2009-01-17,2013-05-02,Registered,
Client_045 Ltd,CL-045,Corporate,SC-800,MBR-08657,UID-00008657,Active,Registered,1997,F,EH17 9BG,2023-11-17,2025-10-30,2014-12-10,2023-01-01,Registered,
Client_031 Ltd,CL-031,Corporate,SC-204,MBR-08658,UID-00008658,Active,Registered,1965,M,EH1S 4YC,2021-02-23,2025-02-01,2014-01-28,2018-12-01,Registered,
Client_063 Ltd,CL-063,Individual,SC-951,MBR-08659,UID-00008659,Active,Registered,1991,M,E2 9ZR,2023-11-15,2025-10-30,2021-08-23,2023-10-01,Registered,
Client_112 Ltd,CL-112,Family,SC-330,MBR-08660,UID-00008660,Active,Registered,1972,F,CF19 5QL,2021-01-13,2025-10-30,2019-01-13,2020-01-24,Registered,
Client_166 Ltd,CL-166,Corporate,SC-532,MBR-08661,UID-00008661,Active,Registered,1991,M,EC2 9OR,2018-09-09,2025-10-30,2009-08-12,2016-03-04,Registered,
Client_108 Ltd,CL-108,Family,SC-917,MBR-08662,UID-00008662,Active,Registered,1978,M,SE7A 6WU,2018-05-18,2020-10-26,2016-07-12,2017-11-29,Registered,
Client_168 Ltd,CL-168,Family,SC-517,MBR-08663,UID-00008663,Active,Registered,1974,M,W9B 2RD,2018-05-04,2025-10-30,2004-04-10,2007-01-06,Registered,
Client_186 Ltd,CL-186,Individual,SC-819,MBR-08664,UID-00008664,Active,Registered,1976,M,WC13B 1BI,2021-05-06,2025-10-30,2009-10-15,2019-07-20,Registered,
Client_065 Ltd,CL-065,Corporate,SC-267,MBR-08665,UID-00008665,Active,Registered,1968,F,G10 2XY,2015-03-03,2025-02-07,2010-01-21,2013-09-03,Registered,
Client_011 Ltd,CL-011,Family,SC-271,MBR-08666,UID-00008666,Active,Registered,1983,F,E7 9DA,2016-05-12,2025-10-30,2014-09-05,2015-10-01,Registered,
Client_143 Ltd,CL-143,Corporate,SC-879,MBR-08667,UID-00008667,Active,Registered,1975,F,B11N 4WS,2017-01-07,2020-06-20,2007-06-02,2011-01-06,Registered,
Client_097 Ltd,CL-097,Corporate,SC-256,MBR-08668,UID-00008668,Active,Registered,1990,M,BS5 6NC,2020-12-04,2025-10-21,2019-03-26,2020-09-22,Registered,
Client_185 Ltd,CL-185,Corporate,SC-980,MBR-08669,UID-00008669,Active,Registered,1989,M,M9F 9OB,2017-07-03,2021-03-13,2004-12-09,2013-01-06,Registered,
Client_112 Ltd,CL-112,Family,SC-956,MBR-08670,UID-00008670,Active,Registered,1999,F,SE2 3DK,2018-12-07,2024-02-10,2016-07-12,2018-09-10,Registered,
Client_153 Ltd,CL-153,Family,SC-139,MBR-08671,UID-00008671,Active,Registered,1986,F,E19S 7DD,2023-04-18,2025-10-30,2021-05-03,2022-10-19,Registered,
Client_167 Ltd,CL-167,Family,SC-656,MBR-08672,UID-00008672,Active,Registered,1988,M,W10 4FI,2022-07-28,2025-10-07,2012-10-29,2013-08-26,Registered,
Client_033 Ltd,CL-033,Individual,SC-485,MBR-08673,UID-00008673,Active,Registered,1997,M,NW20 6YE,2017-05-17,2021-05-06,2006-02-15,2007-10-16,Registered,
Client_029 Ltd,CL-029,Individual,SC-984,MBR-08674,UID-00008674,Active,Registered,1976,M,CF3P 7WS,2024-12-28,2025-10-30,2013-02-04,2014-06-01,Registered,
Client_186 Ltd,CL-186,Family,SC-164,MBR-08675,UID-00008675,Active,Registered,1968,M,B17Z 1AC,2021-06-06,2023-10-11,2012-07-18,2017-05-20,Registered,
Client_200 Ltd,CL-200,Corporate,SC-801,MBR-08676,UID-00008676,Active,Registered,1985,M,SE6 4WA,2021-07-02,2022-11-21,2011-04-03,2019-09-12,Registered,
Client_011 Ltd,CL-011,Corporate,SC-128,MBR-08677,UID-00008677,Active,Registered,1968,M,W14 7KL,2019-04-13,2024-01-27,2009-06-07,2013-06-03,Registered,
Client_141 Ltd,CL-141,Corporate,SC-242,MBR-08678,UID-00008678,Active,Registered,2005,F,BS15 3HR,2018-08-31,2019-12-31,2010-08-26,2011-10-14,Registered,
Client_069 Ltd,CL-069,Corporate,SC-202,MBR-08679,UID-00008679,Active,Registered,1997,F,EC13 2JH,2017-08-07,2022-10-06,2012-03-26,2016-12-24,Registered,
Client_021 Ltd,CL-021,SME,SC-343,MBR-08680,UID-00008680,Active,Registered,2004,M,B10 3FZ,2022-08-12,2025-10-30,2016-12-09,2019-06-30,Registered,
Client_003 Ltd,CL-003,Individual,SC-978,MBR-08681,UID-00008681,Active,Registered,1983,M,SW16W 1KG,2016-06-05,2022-08-26,2008-10-15,2009-08-23,Registered,
Client_154 Ltd,CL-154,Family,SC-121,MBR-08682,UID-00008682,Active,Registered,1988,F,SW11 6AT,2024-03-02,2025-10-30,2022-11-20,2023-08-10,Registered,
Client_161 Ltd,CL-161,Family,SC-826,MBR-08683,UID-00008683,Active,Registered,1978,M,M6 2NR,2020-01-01,2024-11-17,2016-06-03,2018-02-04,Registered,
Client_094 Ltd,CL-094,Individual,SC-814,MBR-08684,UID-00008684,Active,Registered,1991,F,WC13R 8FC,2017-10-24,2025-10-30,2004-01-31,2016-09-02,Registered,
Client_022 Ltd,CL-022,Family,SC-472,MBR-08685,UID-00008685,Active,Registered,1970,M,SW17 8JD,2021-02-06,2025-10-30,2009-02-20,2012-11-24,Registered,
Client_062 Ltd,CL-062,Corporate,SC-125,MBR-08686,UID-00008686,Active,Registered,1957,F,NW12 6XO,2018-01-13,2021-02-04,2005-12-18,2009-04-03,Registered,
Client_005 Ltd,CL-005,Corporate,SC-994,MBR-08687,UID-00008687,Active,Registered,1975,M,SE12 2RJ,2021-12-08,2025-10-30,2010-05-06,2020-07-16,Registered,
Client_147 Ltd,CL-147,Corporate,SC-684,MBR-08688,UID-00008688,Active,Registered,1968,M,G12Q 5HU,2024-11-17,2025-10-30,2018-08-19,2020-08-03,Registered,
Client_009 Ltd,CL-009,Individual,SC-490,MBR-08689,UID-00008689,Active,Registered,1997,M,L5S 4ER,2022-01-23,2023-10-13,2014-11-09,2020-12-28,Registered,
Client_058 Ltd,CL-058,Family,SC-950,MBR-08690,UID-00008690,Active,Registered,2001,M,B5T 8UV,2018-05-07,2024-12-07,2011-05-14,2015-08-17,Registered,
Client_024 Ltd,CL-024,Individual,SC-341,MBR-08691,UID-00008691,Active,Registered,1968,M,N19 3AE,2022-07-21,2025-10-30,2008-07-06,2013-02-22,Registered,
Client_167 Ltd,CL-167,Family,SC-716,MBR-08692,UID-00008692,Active,Registered,1995,F,SE15 7KY,2015-04-06,2016-07-01,2007-12-10,2009-07-27,Registered,
Client_061 Ltd,CL-061,Individual,SC-687,MBR-08693,UID-00008693,Active,Registered,1992,M,W8 3BJ,2023-09-03,2025-10-30,2009-11-10,2012-04-23,Registered,
Client_127 Ltd,CL-127,Corporate,SC-366,MBR-08694,UID-00008694,Active,Registered,1967,M,L16 2HD,2017-02-28,2021-08-11,2011-10-26,2015-02-08,Registered,
Client_048 Ltd,CL-048,Individual,SC-596,MBR-08695,UID-00008695,Active,Registered,1979,M,B12 7EX,2024-12-11,2025-10-30,2020-12-02,2022-11-05,Registered,
Client_178 Ltd,CL-178,Individual,SC-663,MBR-08696,UID-00008696,Active,Registered,1977,F,G8B 3IC,2015-03-30,2020-08-09,2001-11-09,2009-08-03,Registered,
Client_062 Ltd,CL-062,Corporate,SC-298,MBR-08697,UID-00008697,Active,Registered,1990,F,WC1E 4CJ,2024-10-29,2025-10-30,2014-05-25,2015-02-19,Registered,
Client_181 Ltd,CL-181,Corporate,SC-401,MBR-08698,UID-00008698,Lapsed,Cancelled,1970,F,CF10 3CJ,2023-03-14,2025-10-30,2009-09-12,2017-11-25,Cancelled,2025-10-30
Client_149 Ltd,CL-149,SME,SC-642,MBR-08699,UID-00008699,Active,Registered,1982,M,WC15 9VV,2023-02-18,2025-10-30,2008-10-13,2022-01-05,Registered,
Client_038 Ltd,CL-038,Corporate,SC-660,MBR-08700,UID-00008700,Active,Registered,1976,F,SW12 3XE,2019-08-09,2025-10-30,2015-12-13,2016-06-10,Registered,
Client_118 Ltd,CL-118,Family,SC-173,MBR-08701,UID-00008701,Active,Registered,1987,F,EH16Y 3NB,2024-10-21,2025-10-30,2022-03-15,2022-11-28,Registered,
Client_059 Ltd,CL-059,Individual,SC-811,MBR-08702,UID-00008702,Active,Registered,1980,F,B19 8TS,2016-06-07,2025-06-20,2013-06-21,2013-07-12,Registered,
Client_097 Ltd,CL-097,Corporate,SC-372,MBR-08703,UID-00008703,Active,Registered,1977,M,BT6 7UY,2020-09-06,2024-07-31,2016-02-23,2016-12-13,Registered,
Client_171 Ltd,CL-171,Individual,SC-506,MBR-08704,UID-00008704,Active,Registered,1980,M,B3O 1OW,2021-05-11,2022-08-17,2015-05-14,2020-10-30,Registered,
Client_017 Ltd,CL-017,Family,SC-106,MBR-08705,UID-00008705,Active,Registered,2003,M,CF10 7OF,2022-02-15,2025-10-30,2009-04-15,2021-12-07,Registered,
Client_069 Ltd,CL-069,Corporate,SC-875,MBR-08706,UID-00008706,Active,Registered,1978,M,BT13V 7QA,2016-04-09,2017-08-27,2004-03-19,2007-12-25,Registered,
Client_172 Ltd,CL-172,Family,SC-788,MBR-08707,UID-00008707,Pending,Pending,1972,F,NW15E 5PK,2015-04-09,2017-08-14,2003-09-16,2008-08-06,Pending,
Client_191 Ltd,CL-191,Individual,SC-871,MBR-08708,UID-00008708,Active,Registered,1988,M,NW12 3BD,2016-10-16,2022-07-17,2012-09-19,2015-02-02,Registered,
Client_023 Ltd,CL-023,Family,SC-671,MBR-08709,UID-00008709,Active,Registered,1981,M,SE5 8ZA,2016-03-28,2025-08-15,2002-11-19,2005-02-02,Registered,
Client_103 Ltd,CL-103,Individual,SC-248,MBR-08710,UID-00008710,Active,Registered,1968,F,B5Z 6SX,2015-10-19,2020-04-30,2011-06-23,2012-03-07,Registered,
Client_196 Ltd,CL-196,Corporate,SC-366,MBR-08711,UID-00008711,Active,Registered,2005,F,WC8 3GY,2023-05-24,2025-10-30,2014-09-13,2017-12-24,Registered,
Client_154 Ltd,CL-154,Individual,SC-812,MBR-08712,UID-00008712,Active,Registered,1979,M,SE10E 7CN,2019-06-21,2024-11-03,2008-08-29,2010-02-03,Registered,
Client_094 Ltd,CL-094,Corporate,SC-554,MBR-08713,UID-00008713,Active,Registered,1979,F,BS20 8JV,2020-07-11,2025-10-30,2008-09-03,2012-12-29,Registered,
Client_176 Ltd,CL-176,Corporate,SC-409,MBR-08714,UID-00008714,Active,Registered,1984,M,B14 1PD,2020-01-08,2024-12-01,2006-12-17,2007-11-14,Registered,
Client_175 Ltd,CL-175,Family,SC-115,MBR-08715,UID-00008715,Active,Registered,2000,F,W20 6CZ,2020-04-01,2025-10-30,2014-03-18,2016-02-22,Registered,
Client_046 Ltd,CL-046,Corporate,SC-858,MBR-08716,UID-00008716,Active,Registered,1966,F,W4 9OE,2015-10-28,2022-02-10,2012-07-18,2012-10-15,Registered,
Client_029 Ltd,CL-029,Corporate,SC-579,MBR-08717,UID-00008717,Active,Registered,1985,F,WC19H 8DK,2024-11-22,2025-10-30,2023-04-17,2024-08-28,Registered,
Client_034 Ltd,CL-034,Individual,SC-680,MBR-08718,UID-00008718,Active,Registered,2003,F,G17 3MJ,2021-01-30,2025-10-30,2008-07-07,2012-01-11,Registered,
Client_010 Ltd,CL-010,SME,SC-807,MBR-08719,UID-00008719,Active,Registered,1984,F,E7 3XJ,2018-04-24,2022-08-01,2008-06-05,2009-02-27,Registered,
Client_020 Ltd,CL-020,Corporate,SC-977,MBR-08720,UID-00008720,Lapsed,Cancelled,1970,M,L17 5WM,2015-01-30,2020-06-10,2002-11-16,2003-08-14,Cancelled,2020-06-10
Client_034 Ltd,CL-034,Family,SC-409,MBR-08721,UID-00008721,Active,Registered,1976,M,EC15L 8UR,2015-09-08,2019-01-10,2012-08-11,2013-01-02,Registered,
